cn101_cn107_20209 1	11.475789	21264.871000	0.285000	0.002000	21276.633789	S	8553	0
cn101_cn107_20211 1	11.890934	21264.215000	0.374000	0.002000	21276.481934	S	8559	0
cn101_cn107_20218 1	13.158074	21263.092000	0.224000	0.002000	21276.476074	S	8564	0
cn101_cn107_20219 1	12.408932	21264.446000	0.198000	0.002000	21277.054932	S	8562	0
cn101_cn107_20221 1	12.863828	21263.764000	0.419000	0.002000	21277.048828	S	8566	0
cn101_cn107_20227 1	13.818994	21262.927000	0.221000	0.002000	21276.968994	S	8571	0
cn101_cn107_20241 1	13.652936	21261.132000	2.496000	0.003000	21277.283936	S	8572	0
cn101_cn107_20243 1	13.988936	21263.338000	0.330000	0.002000	21277.658936	S	8573	0
cn101_cn107_20248 1	14.734877	21261.548000	1.689000	0.002000	21277.973877	S	8574	0
cn101_cn107_20250 1	14.452051	21263.172000	0.225000	0.003000	21277.852051	S	8580	0
cn101_cn107_20254 1	15.551082	21262.748000	0.383000	0.002000	21278.684082	S	8575	0
cn101_cn107_20257 1	16.148111	21262.564000	0.250000	0.002000	21278.964111	S	8576	0
cn101_cn107_20259 1	15.541078	21262.963000	0.198000	0.003000	21278.705078	S	8583	0
cn101_cn107_20264 1	17.055182	21262.381000	0.147000	0.003000	21279.586182	S	8578	0
cn101_cn107_20267 1	16.456166	21262.613000	0.348000	0.003000	21279.420166	S	8584	0
cn101_cn107_20269 1	17.756121	21263.062000	0.279000	0.002000	21281.099121	S	8570	0
cn101_cn107_20271 1	17.208920	21263.130000	0.152000	0.002000	21280.492920	S	8581	0
cn101_cn107_20274 1	17.857072	21262.973000	0.217000	0.002000	21281.049072	S	8579	0
cn101_cn107_20275 1	17.738055	21262.933000	0.157000	0.003000	21280.831055	S	8586	0
cn101_cn107_20276 1	18.352043	21262.627000	0.164000	0.001000	21281.144043	S	8587	0
cn101_cn107_20277 1	18.164922	21263.100000	0.153000	0.002000	21281.419922	S	8589	0
cn101_cn107_20279 1	18.311963	21262.662000	0.161000	0.002000	21281.136963	S	8596	0
cn101_cn107_20281 1	18.189049	21262.891000	0.343000	0.002000	21281.425049	S	8597	0
cn101_cn107_20283 1	19.679998	21263.485000	0.156000	0.002000	21283.322998	S	8582	0
cn101_cn107_20285 1	19.196002	21263.045000	0.184000	0.002000	21282.427002	S	8595	0
